-10.8772	-18.2315
-8.21276	-14.6608
-8.32287	-7.93946
-4.02009	0.769866
-11.9648	-3.84197
-7.05086	-2.85006
-13.1877	4.80655
-7.81377	-0.489534
0.500851	2.09522
-4.95945	-1.48051
-3.97831	4.01137
-5.16641	6.64479
2.35327	6.31761
1.09994	4.817
4.6196	5.24252
4.24412	3.72539
3.10403	6.34376
4.70377	-1.58685
2.82898	-4.67359
4.65986	-6.41536
-1.53941	-2.3081
2.14642	2.96153
7.6833	-1.53592
3.48694	-2.58956
0.771107	-7.60837
-0.194574	-3.95891
5.2424	-2.06272
-0.65575	-5.02361
4.43878	-0.855324
-1.01026	-3.2082
-1.77135	-7.20652
0.997956	-1.33866
4.47592	-1.52339
5.91432	0.978722
3.99618	-6.54681
3.27439	-8.84046
6.62712	-10.2887
1.88457	-10.5502
6.20373	-5.18083
6.72019	-2.47533
6.08733	1.28063
-8.69775	-20.8606
-5.15908	-24.0201
-1.26117	-27.9639
-8.64306	-24.6011
-5.51827	-15.9822
-8.57449	-5.89424
-7.92763	-10.6457
-7.5614	-15.9832
-8.65641	-20.1499
-9.16174	-20.8804
-9.09945	-23.5988
-6.32583	-26.0669
-6.62096	-26.5782
-5.14053	-28.7286
-3.68305	-31.2027
-3.07125	-33.8101
-2.44282	-34.8789
-1.03956	-35.2543
2.22828	-36.5867
4.30283	-34.9538
3.79053	-35.5026
3.58322	-35.652
2.43292	-34.0424
-1.33964	-33.9474
-2.76297	-34.4578
-3.94263	-34.5765
-4.26082	-35.8499
-4.8683	-34.2941
-6.07055	-27.2604
-8.98462	-20.4229
-13.4892	-14.4166
-18.4685	-11.7145
-19.6019	-12.7841
-20.9591	-15.1356
-16.9928	-17.4671
-8.83594	-19.7783
-6.94649	-16.3025
-3.36948	-1.88312
0.648339	-12.3303
-6.79993	-14.2937
-3.47991	-14.0766
-6.11343	-10.5162
-3.81607	-16.2771
-1.75374	-22.6344
-2.48852	-25.215
-3.3502	-24.7458
-5.99583	-26.6604
-7.30089	-26.5466
-6.78193	-26.2434
-8.45085	-23.2095
-8.09248	-19.1793
-8.51129	-17.5817
-8.23706	-14.2615
-8.53712	-11.7035
-7.54001	-12.2301
-6.65446	-13.0324
-7.68073	-11.8536
-7.50118	-12.5099
-6.87582	-13.7732
-6.09602	-17.1114
2.145	-22.1823
9.66872	-20.8187
7.7129	-21.6437
9.92923	-21.6164
9.44211	-23.8432
9.58829	-22.7451
10.8886	-23.6664
-1.13157	-17.7859
-2.3714	-15.9708
-0.706291	-19.8624
0.745937	-22.3882
5.18648	-24.1634
7.38119	-23.1356
7.32793	-25.8938
5.41395	-26.4739
5.59373	-28.5146
-0.882903	-23.4474
-0.800296	-22.8577
4.60516	-19.6483
6.65533	-22.8416
-0.706322	-18.0287
0.327301	-15.4639
5.87082	-10.6014
5.22527	-12.8185
-2.75589	-20.7237
-2.40709	-20.7438
-0.115192	-21.763
0.910016	-27.4629
-2.37892	-22.4196
-4.03884	-19.9475
-1.52123	-23.2873
-8.13023	-16.7881
3.51605	-9.54351
3.16519	-8.2322
-0.0552375	-10.3781
4.77651	-12.1102
-0.196683	-15.1852
-2.36576	-17.29
5.7584	-11.4629
-7.63145	-14.2232
-10.594	-12.0266
-11.9466	-12.3799
-11.4542	-12.5157
-8.82536	-12.1998
-4.33799	-8.00011
5.66422	-4.37504
5.00032	-17.7118
3.24303	-10.8692
-7.2534	-19.9755
-6.13634	-18.1155
0.300384	-9.23394
4.26382	-7.89449
-3.04984	-16.2506
-10.0673	-11.6425
-2.61604	-21.6517
-13.7273	-10.5502
-3.8719	-18.5422
-7.95404	-11.7544
-5.85936	-2.84172
-10.037	-6.57712
-12.2128	-4.63993
-14.2099	-4.81495
-15.302	-9.94082
-15.1223	-1.8655
-10.3885	-13.2264
-10.0327	-11.0667
-7.50975	-8.61478
-2.53906	-18.1787
-11.2053	-20.3921
-1.91846	-25.3277
-6.78788	-18.1798
-3.87979	-22.0513
-8.78031	-18.5321
-5.44388	-13.031
-6.784	-2.692
-6.19289	-2.25979
-5.84278	-10.005
-6.24844	-10.5015
3.22228	-8.01859
-3.68533	-9.2192
-6.22108	-8.90792
-6.00295	-5.53539
2.18872	-13.4901
0.374436	-15.4781
-0.0867531	-15.3102
-4.51628	-14.9743
-1.99096	-14.7941
2.60756	-16.8593
4.23529	-25.5426
7.80863	-27.7021
7.82824	-26.5941
4.80341	-28.8315
1.09245	-25.7083
-5.39498	-22.7261
-12.7352	-20.4338
-13.1855	-19.2288
-8.50917	-24.7969
0.767561	-24.2123
-0.426335	-22.6149
4.00676	-25.6854
3.48542	-23.3477
2.00032	-21.2743
4.65656	-20.6628
2.50454	-10.9776
1.40118	-11.9422
5.73247	-12.6532
2.29376	-10.3966
4.87335	-6.05221
-6.77789	-13.0567
-3.33878	-13.3332
4.22508	0.78407
-0.496372	3.2823
-7.00624	-15.2182
-11.1211	-21.1764
-10.9913	-19.9846
-4.45155	-15.3002
1.12307	-3.21584
3.66813	-0.243641
-3.76739	-3.61486
-4.18502	-14.0366
-7.38563	-7.76193
-3.2789	-4.70971
0.905463	-3.07215
1.64275	-7.77558
1.99615	-15.8568
-0.0805303	-16.1219
-9.32475	-17.3567
-3.66203	-15.7691
5.48	1.6592
0.295073	-9.01288
-3.91398	-12.8046
-1.99343	-12.0809
-3.57115	-10.6472
-2.30501	-11.6981
-3.73692	-8.78122
-3.12641	-9.49223
-4.29134	-9.62989
-3.344	-11.3317
-1.85229	-14.34
5.64637	-23.1045
5.15082	-24.9183
2.90683	-22.0856
3.64287	-17.411
1.39724	-15.846
-0.815659	-18.2408
-1.69298	-16.8402
0.729703	-20.5516
-0.898142	-22.3561
0.997002	-11.8906
5.84114	-7.83465
9.08606	-5.18544
5.74456	-6.8146
6.37102	-6.44842
5.11818	-1.08243
3.82779	-2.11756
6.32544	-5.76832
0.973165	-7.61472
5.48083	-0.074215
4.09027	-2.06304
0.0365765	-2.75832
1.64169	-7.00673
0.692341	-5.86511
2.41361	-4.33218
-0.148007	-3.03815
-3.40719	-22.2218
-4.52716	-23.9902
-3.7019	-32.8132
-4.80891	-31.9795
-2.93415	-29.852
-6.08816	-24.1293
-3.70476	-21.1712
-1.27011	-7.55236
-2.54842	-6.45408
-2.27144	-6.82431
-9.46723	-10.8452
-6.97723	-4.84405
-2.07384	-11.8653
-9.30077	-7.88526
-6.90319	-7.21885
-3.36527	-11.9121
-4.48228	-4.85273
0.667009	-3.37002
-0.985173	-0.30347
-3.00935	-3.38775
-9.93643	-16.0292
-14.5642	-14.6707
-15.4557	-12.9935
-14.1343	-13.3491
-16.1985	-13.7546
-16.4352	-11.376
-13.6532	-15.2514
-11.0649	-17.1367
-6.95506	5.4897
-6.31312	-2.58066
-2.89516	2.99113
-15.8457	-7.15704
-6.67761	-3.72076
-1.01931	-5.79463
-10.4916	-22.3083
-5.27284	-26.3384
0.588962	-29.2756
-0.297923	-21.7949
4.34519	-17.1913
10.0581	-24.339
5.79967	-23.0628
7.73251	-20.3744
4.52558	-17.8791
-0.172739	-15.4209
0.450427	-13.843
-0.762803	-11.1756
-4.95825	-16.3199
-6.81197	-16.332
-7.7686	-15.2997
-10.8832	-12.4497
-10.5249	-13.0277
-11.726	-10.468
-12.5378	-8.57959
-5.28155	-6.62364
1.81314	-6.61927
-3.86295	-3.8264
-4.97984	-10.8061
-21.7539	-6.30135
-2.04715	-10.521
-12.559	-27.1329
-11.7917	-26.4716
-12.9569	-24.8794
-12.1798	-18.6128
-12.2736	-15.4567
-13.2101	-13.622
-9.04473	-13.1851
-7.81001	-9.62341
-5.6391	-5.17127
8.13026	-3.27477
5.37097	-3.76367
5.40744	-8.76272
-1.33277	-12.4152
0.561817	-12.9657
0.660681	-15.4604
-3.20259	-21.4169
2.25026	-25.4393
2.91478	-18.66
6.76337	-27.1919
0.221574	-30.5011
-0.308298	-32.3474
0.534788	-32.3064
0.61322	-32.8708
1.59483	-30.8135
2.12434	-23.3554
-1.24498	-12.5187
-7.00997	-6.15423
-7.01455	-9.74914
-11.3536	-12.6727
-14.699	-11.901
-13.9411	-17.3759
-18.4816	-13.8894
-14.071	-13.2206
-11.5574	-14.1674
-6.41729	-18.3151
-0.684273	-22.764
0.732791	-2.44941
7.43381	-14.5112
-1.14826	-12.0447
3.6264	-6.53898
2.48767	-11.9371
-7.22637	-16.1149
-6.54397	-17.7143
-5.26697	-20.3048
-1.79588	-22.9927
-0.994555	-26.3148
0.0646761	-28.805
0.315983	-31.2322
0.359331	-34.7733
0.0587809	-33.556
-1.29157	-29.9791
-2.00033	-26.7354
-2.57335	-24.2046
4.09709	-24.3201
4.7068	-24.1139
6.76921	-27.5782
7.20726	-27.9387
5.37118	-26.0137
4.06953	-26.7234
3.73946	-24.2226
4.43474	-18.7186
1.07716	-18.4463
3.54438	-22.6894
0.913988	-18.4586
-0.716634	-11.3578
6.30144	1.43016
-12.2466	-4.87519
-9.18237	-10.1002
-13.3019	-10.0784
-14.0578	5.59423
-14.8104	1.74702
-20.4601	1.3938
-8.24085	5.59369
-17.8034	-5.63906
-12.3321	-6.1836
-2.13343	-4.36188
3.14291	-2.40708
1.51179	-3.63306
-5.21022	-6.69026
-6.74775	-6.03318
-4.8507	-7.39014
-4.8664	-5.86828
-5.35852	-8.79558
-7.43693	-5.33155
-4.64572	-9.70001
-1.50086	-8.95647
-2.89552	-7.12454
-2.43288	-5.26558
-5.81124	-1.97248
-7.62485	-3.417
-4.59468	-7.48186
-2.00691	-2.85871
-3.20387	0.743238
2.8272	-0.721671
3.13031	2.79455
4.46388	4.47716
10.878	-7.98687
-0.190051	-3.43806
4.265	-2.16594
5.97778	-3.80003
-0.993164	-4.20471
5.30815	-5.03588
4.95748	-3.70915
5.48668	-1.59657
3.53063	-0.705502
0.219656	-8.92161
4.00411	-2.56705
-0.463172	-7.99156
1.15454	-1.56883
2.74473	-5.56794
4.58284	-5.29715
2.87072	-5.79884
-3.06922	-8.05448
5.60965	-2.08971
12.3567	-1.33238
6.46788	-15.3314
0.41547	-16.7199
3.77823	-20.2386
5.50208	-21.9646
5.3205	-17.3689
2.07671	-12.8565
1.92866	-14.1283
10.3611	-25.5716
7.79174	-32.6735
10.9218	-28.3521
9.6251	-26.6316
4.47487	-23.9426
-2.33355	-17.7415
2.55738	-19.094
2.23076	-8.09015
1.66192	-4.16158
-0.890963	-3.33934
-9.19967	-12.4011
-7.82316	-8.19495
-10.7872	-7.97293
-13.7711	-13.5197
-11.8859	-12.9491
-9.10976	-12.6471
-11.0943	-17.2443
-3.58162	-23.2922
0.900501	-29.5537
0.860964	-33.857
-1.19872	-32.2061
1.24347	-33.4238
0.853557	-33.5396
-0.452914	-33.7354
0.451845	-35.5059
0.262239	-33.3683
-0.712908	-31.7575
-0.284295	-27.4844
3.9702	-23.2785
3.23652	-22.3108
3.86563	-26.3436
1.95979	-27.4277
1.86447	-25.7725
4.47041	-26.3825
2.21527	-26.7734
-0.821488	-28.7183
1.24461	-30.3542
-4.71943	-23.5882
-4.63365	-18.4474
-4.70983	-19.4181
-7.0895	-14.488
-4.00737	-11.4383
1.46575	-19.7583
-0.210968	-21.2494
3.43072	-15.3084
-6.9577	-11.3276
-7.69703	-7.13587
-12.553	-9.22664
-6.98676	-21.075
-4.53887	-25.5698
-6.41756	-23.7347
-5.12252	-20.2465
-4.40175	-18.2337
-4.74587	-15.477
-6.96132	-12.6831
-9.32082	-10.5085
-13.4077	-9.00219
-8.22763	-14.5302
4.40758	0.23213
-4.23474	-16.6743
1.77025	-24.1479
-6.55158	-16.9293
-5.5585	-21.2678
-5.67405	-18.2726
-2.10557	-11.9233
-1.28584	-28.4272
-2.36775	-33.4864
-6.15326	-35.6838
-4.90609	-34.1473
1.36429	-30.4448
3.60611	-35.4973
-1.83024	-20.2414
5.76459	-11.7851
2.23895	-10.6333
2.8095	-18.8019
0.775086	-16.8721
-4.95933	-28.3086
0.732117	-18.4991
-2.59488	-20.6183
-6.00762	-16.5933
-6.45762	-14.2467
-7.41238	-12.0562
-9.62684	-12.8161
-1.10356	-21.044
7.19131	-18.7686
6.2121	-17.4976
6.21286	-18.3019
5.41176	-19.5498
4.97582	-21.8957
3.13936	-20.4189
3.48676	-20.3676
-3.61189	-19.4512
-6.09242	-24.9232
-8.26622	-24.7757
-10.7812	-21.199
-9.14167	-22.0697
-10.6753	-18.7218
-5.44038	-18.553
1.82754	-17.3003
7.35799	-19.4592
8.94454	-23.9259
3.94424	-21.3995
2.49708	-17.2424
0.247605	-14.5864
3.75075	-14.8537
7.09626	-16.3195
5.67228	-9.68637
10.7507	-3.10929
7.50405	-4.63593
10.4125	-7.76768
4.88074	-12.1409
9.62325	-11.8292
-3.66999	-1.92604
-15.0136	-14.2169
-7.23877	-16.7968
-3.90161	-22.1198
-1.26398	-31.1268
-0.880318	-33.4735
3.54243	-37.5582
1.43427	-37.3919
2.17771	-37.9587
1.74201	-33.2783
2.1595	-26.3108
8.32907	-13.1576
4.48676	-13.5414
0.0567288	-18.156
1.20747	-21.1962
-1.82898	-13.3752
2.13482	-9.9089
-2.21056	-15.1544
2.00146	-9.36734
-6.69471	-16.0083
-4.36615	-17.7844
-5.85926	-15.8591
-2.77301	-21.3427
-8.74328	-20.0547
-5.0769	-22.242
-3.26199	-23.7213
-3.97818	-22.0393
-10.0522	-14.8387
-14.6375	-14.345
-3.65788	-12.4631
-6.1442	-10.1875
-13.3844	-13.0296
-7.05641	-7.96489
-7.19476	-4.64856
-13.3876	-10.1285
-9.39388	-12.6103
-2.19391	-5.98616
-5.74945	-11.7612
-8.62893	-9.89166
-5.23747	-0.740403
-7.52705	0.955096
-5.77711	-1.60252
-12.1109	-14.5087
-8.43425	-11.1589
2.40477	-21.4659
10.2405	-10.5728
3.12812	-8.33675
12.418	-13.2587
-4.1251	-18.1488
-5.10102	-22.8382
-10.5505	-17.3026
-13.9319	-14.731
-15.8213	-11.8809
-20.3181	-9.08245
-20.8881	-6.88047
-14.0302	-14.5282
-14.7832	-14.289
-15.5963	-14.7737
-17.0521	-13.7858
-16.3409	-11.1875
-16.7537	-9.88504
-15.6833	-7.37277
-12.8738	-6.02635
-9.15709	-5.85603
-9.67974	-9.98712
-9.63794	-2.00675
-7.9512	-7.77441
-5.83727	-6.94481
-5.1243	-4.69742
-5.86653	-7.71834
-4.58543	-9.26078
-3.92101	-15.0408
-0.630066	-18.0586
-3.13615	-18.2175
-2.28608	-6.17571
-3.96408	-6.0382
-6.6555	-6.2687
-4.46911	-1.47941
-5.31719	-2.59212
-4.38276	-9.66137
0.317213	-5.72658
-2.96557	-2.7938
-4.11407	-6.14607
-3.92213	-5.16602
-1.38258	-2.29308
-10.4087	-5.82429
-13.7352	-5.24068
-9.35434	-13.5089
-8.06098	-1.28738
-15.9063	-4.23783
-8.83279	-4.88795
-13.9227	-0.536528
-11.829	-0.151509
-14.9251	-8.86135
-15.3304	-11.2623
-15.3677	-6.13983
-9.47554	-2.29
-8.01239	-2.56817
-8.93366	-3.23461
-5.97226	1.93165
-0.0978241	2.51725
-4.00923	0.714856
3.14758	-4.95559
-0.971193	-11.3944
2.58026	0.409672
0.492034	-5.13393
0.100538	-7.72288
3.35864	-5.20962
2.78972	-2.44075
0.69424	-5.04205
2.54483	-1.79906
-3.30207	-3.07676
0.221767	-3.6916
-4.82634	0.0192962
1.03698	-9.20922
2.22975	-4.76925
2.25821	3.58223
5.60399	-4.53465
-0.692729	1.44193
1.106	-2.87822
2.38293	-8.2699
2.35302	-0.513977
2.90731	-3.99199
5.24577	-10.8414
-0.672088	-19.1693
3.59093	-18.6558
-2.50952	-6.79866
-7.29659	-8.70135
-3.00879	-14.5509
-7.60227	-14.987
-11.1017	-13.4205
-14.062	-10.2512
-13.5728	-11.988
-16.4782	-9.38914
-14.6349	-9.79943
-7.70884	-16.3702
-3.91902	-6.80265
2.87669	-4.3467
-3.18471	-3.309
0.960026	-5.32516
-1.53233	-4.51555
-6.73299	-1.34264
-6.2458	-5.29632
-3.25732	-4.75655
-2.2853	-4.76302
-2.58933	-9.09113
-10.9823	-9.10492
-12.7452	-10.5572
-13.9108	-6.00967
-12.1592	-5.0347
-7.74056	-7.02782
-4.2616	-11.9303
-2.34653	-14.4991
-3.87675	-12.5293
0.981327	-18.2403
-1.30155	-16.2203
-0.723571	-18.4985
-4.45602	-20.1565
1.82966	-22.6128
-5.77944	-18.267
-5.08769	-20.6661
-6.26347	-16.6634
-9.36535	-12.6442
-8.6374	-11.2114
-13.2292	-10.0761
-7.11581	-12.915
-10.5604	-11.6239
-12.1439	-3.95789
-12.7202	-9.39582
-11.0066	-11.295
-15.3394	-8.85565
-13.9543	-11.7478
-15.0383	-9.81524
-15.2062	-11.409
-11.4681	-16.8952
-11.2719	-18.0133
-8.69034	-14.8057
-3.70602	-6.84592
-9.956	-2.86671
-10.0042	-3.60003
-20.1956	0.227323
-17.2361	-4.86582
-8.55505	1.36823
-11.3783	4.69792
-6.01335	-5.67859
-11.3873	-8.67686
-10.2612	-7.25808
-5.39842	-7.66092
1.04822	-5.90358
1.09031	-0.351761
-9.66992	-4.38061
2.3605	-9.97018
-4.99242	-20.7495
4.10653	-26.6927
1.88118	-25.5907
-0.818321	-26.1435
-0.272671	-26.2621
-0.447909	-27.35
-5.22277	-24.3253
-8.65213	-22.4003
-10.5668	-21.5053
-10.996	-24.0627
-11.6289	-21.1217
-10.1909	-19.8379
-7.75128	-25.2039
-7.19833	-22.6453
-4.88702	-19.0837
-5.32772	-12.003
-6.23431	-13.5213
-7.28298	-16.139
-2.41129	-16.9074
0.826782	-22.0952
1.17895	-19.0331
0.269036	-13.9849
-4.22694	-15.7892
-4.07126	-11.1932
-9.69121	-11.1321
-11.0706	-12.6369
-13.8191	-9.39392
-14.3627	-7.09011
-11.8231	-9.75777
-9.81226	-12.588
-14.4201	-10.6338
-14.0467	-11.8117
-20.4536	-13.6451
-22.7659	-18.6848
-17.0107	-22.3144
-18.6922	-16.0597
-15.8707	-17.1716
-18.2728	-24.4203
-15.5636	-23.7293
-19.2349	-30.0892
-21.8259	-18.3328
-18.6582	-12.4587
-13.2503	-11.457
-8.22372	-9.35585
-0.724083	-12.034
1.43525	-15.9002
0.894091	-20.5124
5.13142	-30.0575
4.37525	-18.9116
-0.372863	-16.1149
-3.26921	-11.9781
-3.5516	-12.7754
-3.4056	-10.9063
-1.24312	-18.8115
1.05233	-24.8732
0.735997	-27.9931
1.86541	-27.292
3.66985	-25.2773
5.22142	-23.0067
-1.32327	-14.8174
-1.30528	-15.9779
-1.50827	-10.2186
-2.66122	-0.485313
4.48946	-2.57616
6.77556	-4.00773
1.65718	-2.56448
2.0987	8.07286
1.3936	-0.0288286
4.0754	-2.78204
-2.81277	0.341941
-4.27014	-0.643817
-1.71257	-2.26525
-1.98526	-9.32047
6.01191	2.10413
4.92104	-6.89289
3.39163	-5.83677
2.14826	-4.81133
1.1144	-2.09028
2.78046	-10.3952
6.45985	-1.441
-0.793315	-5.13436
2.56584	-4.93829
9.19986	-5.46978
4.96993	-2.5353
6.68749	1.81219
5.14439	-7.27027
2.91621	-3.45805
4.70316	-5.30526
5.79543	-4.12498
3.38635	-1.83611
7.52713	4.48926
10.6001	-3.11685
7.97207	-2.19923
8.97785	-4.52636
6.64361	-0.87669
7.16318	-0.749802
7.05755	-4.60831
-1.01547	-10.3211
-9.57711	-20.5322
-4.7582	-5.90175
3.38625	-1.40013
-5.63285	-12.9492
-10.5209	-8.39931
-14.6244	-9.79275
-13.9123	-12.844
-14.7599	-14.0747
-12.1359	-17.3014
-14.1828	-16.951
-11.8619	-17.8893
-11.2162	-14.3055
-9.01278	-14.3514
6.92072	-21.619
5.71074	-19.9867
6.19598	-21.4684
6.1177	-25.6966
4.08718	-26.8829
3.2953	-26.9081
4.93351	-25.5772
5.09813	-27.75
0.242832	-19.2929
-5.34483	-19.7582
-7.20907	-18.7281
-8.1564	-18.7047
-6.69631	-14.2256
-4.56529	-21.408
-7.05334	-22.9805
-8.22325	-20.3867
-8.7663	-16.7287
-8.40349	-15.1227
-8.23871	-12.5945
-8.40896	-13.0177
-9.93532	-10.8833
-11.5981	-11.213
-13.9256	-10.8281
-14.5543	-12.0272
-10.5991	-12.513
2.54773	-9.89471
-3.97593	-10.3187
-3.8466	-4.83947
-4.23732	-15.1164
-7.07192	-15.8543
-5.65464	-6.86601
-5.94825	-7.41535
-7.05058	-12.4133
-6.4124	-12.7549
-6.76966	-13.6384
-7.5481	-8.76943
-9.77646	-19.4882
-7.77184	-17.6932
2.28169	-25.3723
-5.63702	-17.0038
-5.31246	-21.0733
-8.38984	-17.7305
-10.2448	-13.8247
-6.78869	-13.741
-8.91367	-11.5198
-5.30955	-12.7195
-4.7236	-12.2173
-3.24618	-15.1678
-5.14902	-10.8886
-9.37287	-8.33259
-13.5409	-10.485
-7.31635	-15.3175
-12.6705	-14.5585
-4.64915	-12.2133
-0.0882062	-8.84329
-7.14521	-8.48159
-3.82255	-10.3859
-7.50251	-8.5212
-4.64678	-3.70783
-2.25066	-6.01981
-8.6254	-18.9469
-11.3633	-17.8462
-15.072	-23.405
-0.433567	-11.3389
-2.72363	-17.3127
4.18885	-16.0382
-0.398585	-29.6798
-1.05396	-29.6894
-0.869689	-24.9284
0.976792	-27.28
3.97605	-30.7138
6.70378	-32.0135
4.65	-28.4056
3.53199	-25.3744
2.6093	-22.5442
2.30068	-20.4851
1.01512	-19.1809
0.778128	-21.4905
-0.439699	-21.2319
-4.45961	-17.5135
-6.6616	-16.7751
-8.39888	-15.6319
-5.66154	-20.5658
-4.23072	-23.1222
-0.132859	-14.5592
0.44012	-8.96066
-2.76437	-2.80876
-5.54219	-9.25268
-12.6968	-10.4299
-8.61763	-9.42433
-12.1162	-4.49863
-8.13437	-11.1094
-5.44885	-6.13513
-11.9567	-12.0923
-7.72235	-11.4744
-0.103213	-11.3448
7.73767	-13.7627
0.61564	-25.3212
-4.80919	-24.1772
-7.4905	-21.46
-6.41429	-18.1118
-4.27598	-19.1217
-6.31519	-15.8018
-4.18436	-17.733
-13.1321	-9.83625
-11.587	-3.25038
-12.4924	-4.8425
-12.9983	-6.33379
-6.41934	-9.3205
3.03583	-12.4489
-0.574077	-11.1039
-3.40758	-13.1808
-0.283307	-6.15795
2.87871	-10.4515
2.22142	-13.5076
3.20641	-11.1234
-4.02373	-15.3501
-3.72714	-17.6411
1.4466	-2.57134
-4.52705	-14.7462
4.96557	-8.15297
-6.96409	-12.8608
-9.33782	-12.5748
-9.51075	-10.1226
-4.79993	-12.0281
-6.0621	-10.3452
-4.95208	-10.7942
-6.35489	-7.43953
-4.62725	-10.3221
-3.02538	-13.983
-1.23787	-17.3493
-4.48708	-16.4381
-8.58033	-8.23531
-3.04004	-9.87209
-7.55791	-8.12031
-1.55148	-13.9642
1.60667	-22.721
1.79003	-29.2347
-1.0766	-30.3953
-2.29974	-31.8742
-4.77699	-31.294
-3.71021	-29.502
-8.74117	-26.4759
-7.26843	-23.9618
-0.503967	-29.8329
0.447211	-25.6699
-1.13798	-20.9707
7.79673	-6.93911
0.12373	-5.06567
3.56787	2.5198
-2.11144	0.521307
5.03893	-11.0802
3.584	-8.10087
5.62062	-7.36133
1.85202	-11.9849
1.41873	-5.8605
-0.384632	-2.34724
3.83932	-8.15218
7.11431	-5.77938
2.35125	-7.28061
-7.75414	-16.8763
-6.66165	-13.828
-11.8336	-16.0743
-11.5918	-14.7871
-5.65444	-11.346
-3.10422	-14.2895
-0.118988	-18.2516
6.77111	-6.64593
-4.21734	-3.8555
3.83149	-11.7269
-0.587608	-6.77156
6.9435	-2.63869
4.19555	-5.72015
3.11973	-0.990515
5.35204	-5.42733
6.12517	-2.94213
4.93997	-5.91343
4.39677	2.06719
